1801210357	-89	4	1014	2019-07-31 16:19:22
1801210357	-89	16	1002	2019-07-31 16:19:25
1801210357	-100	20	998	2019-07-31 16:19:28
1801210357	-100	8	1006	2019-07-31 16:19:31
1801210357	-97	12	995	2019-07-31 16:19:34
1801210357	-89	12	998	2019-07-31 16:19:37
1801210357	-93	23	1006	2019-07-31 16:19:41
1801210357	-89	16	995	2019-07-31 16:19:44
1801210357	-89	16	1002	2019-07-31 16:19:47
1801210357	-93	12	995	2019-07-31 16:19:50
1801210357	-30	987	-58	2019-07-31 16:19:53
1801210357	-34	991	-42	2019-07-31 16:19:56
1801210357	-22	987	-30	2019-07-31 16:19:59
1801210357	-108	20	998	2019-07-31 16:20:02
1801210357	-112	23	987	2019-07-31 16:20:05
1801210357	-108	20	1002	2019-07-31 16:20:08
1801210357	-108	20	995	2019-07-31 16:20:11
1801210357	-108	16	995	2019-07-31 16:20:14
1801210357	-108	20	998	2019-07-31 16:20:17
1801210357	-104	16	991	2019-07-31 16:20:20
1801210357	-112	16	1018	2019-07-31 16:20:23
1801210357	-104	20	998	2019-07-31 16:20:26
1801210357	-108	12	995	2019-07-31 16:20:29
1801210357	-104	16	1006	2019-07-31 16:20:32
1801210357	-116	23	998	2019-07-31 16:20:35
1801210357	-108	16	1010	2019-07-31 16:20:38
1801210357	-112	16	995	2019-07-31 16:20:41
1801210357	-112	20	995	2019-07-31 16:20:44
1801210357	-104	20	1006	2019-07-31 16:20:47
1801210357	-108	16	1002	2019-07-31 16:20:51
1801210357	-112	16	1002	2019-07-31 16:20:54
1801210357	-112	16	987	2019-07-31 16:20:57
1801210357	-104	8	995	2019-07-31 16:21:00
1801210357	-108	12	1006	2019-07-31 16:21:03
1801210357	-100	20	987	2019-07-31 16:21:06
1801210357	-108	20	1002	2019-07-31 16:21:09
1801210357	-104	12	998	2019-07-31 16:21:12
1801210357	-108	16	991	2019-07-31 16:21:15
1801210357	-108	20	998	2019-07-31 16:21:18
1801210357	-108	16	998	2019-07-31 16:21:21
1801210357	-108	20	1010	2019-07-31 16:21:24
1801210357	-112	12	995	2019-07-31 16:21:27
1801210357	-108	16	998	2019-07-31 16:21:30
1801210357	-108	20	998	2019-07-31 16:21:33
1801210357	-112	20	995	2019-07-31 16:21:36
1801210357	-116	12	998	2019-07-31 16:21:39
1801210357	-104	12	995	2019-07-31 16:21:42
1801210357	-112	16	1002	2019-07-31 16:21:45
1801210357	-108	12	998	2019-07-31 16:21:48
1801210357	-112	16	1002	2019-07-31 16:21:51
1801210357	-112	20	1002	2019-07-31 16:21:54
1801210357	-116	16	995	2019-07-31 16:21:57
1801210357	-116	16	1010	2019-07-31 16:22:00
1801210357	-108	16	1006	2019-07-31 16:22:04
1801210357	-108	16	1006	2019-07-31 16:22:07
1801210357	-108	20	1002	2019-07-31 16:22:10
1801210357	-112	12	1010	2019-07-31 16:22:13
1801210357	-112	20	995	2019-07-31 16:22:16
1801210357	-108	12	1002	2019-07-31 16:22:19
1801210357	-108	12	1010	2019-07-31 16:22:22
1801210357	-108	8	998	2019-07-31 16:22:25
1801210357	-116	12	995	2019-07-31 16:22:28
1801210357	-108	16	1002	2019-07-31 16:22:31
1801210357	-116	16	1002	2019-07-31 16:22:34
1801210357	-112	20	1006	2019-07-31 16:22:37
1801210357	-112	16	998	2019-07-31 16:22:40
1801210357	-108	16	995	2019-07-31 16:22:43
1801210357	-108	12	998	2019-07-31 16:22:46
1801210357	-108	16	995	2019-07-31 16:22:49
1801210357	-108	16	1002	2019-07-31 16:22:52
1801210357	-104	23	1010	2019-07-31 16:22:55
1801210357	-112	16	998	2019-07-31 16:22:58
1801210357	-108	20	1002	2019-07-31 16:23:01
1801210357	-108	12	1010	2019-07-31 16:23:04
1801210357	-108	16	1006	2019-07-31 16:23:07
1801210357	-112	16	1002	2019-07-31 16:23:10
1801210357	-116	16	1002	2019-07-31 16:23:14
1801210357	-112	16	998	2019-07-31 16:23:17
1801210357	-108	16	991	2019-07-31 16:23:20
1801210357	-108	16	995	2019-07-31 16:23:23
1801210357	-108	16	998	2019-07-31 16:23:26
1801210357	-108	20	991	2019-07-31 16:23:29
1801210357	-108	23	1002	2019-07-31 16:23:32
1801210357	-108	16	995	2019-07-31 16:23:35
1801210357	-108	12	1014	2019-07-31 16:23:38
1801210357	-112	16	998	2019-07-31 16:23:41
1801210357	-112	8	998	2019-07-31 16:23:44
1801210357	-112	20	995	2019-07-31 16:23:47
1801210357	-108	16	995	2019-07-31 16:23:50
1801210357	-108	16	998	2019-07-31 16:23:53
1801210357	-100	16	991	2019-07-31 16:23:56
1801210357	-104	20	995	2019-07-31 16:23:59
1801210357	-112	20	1037	2019-07-31 16:24:02
1801210357	-112	16	998	2019-07-31 16:24:05
1801210357	-108	16	995	2019-07-31 16:24:08
1801210357	-104	16	987	2019-07-31 16:24:11
1801210357	-108	16	987	2019-07-31 16:24:14
1801210357	-104	12	998	2019-07-31 16:24:17
1801210357	-112	12	1006	2019-07-31 16:24:20
1801210357	-112	23	998	2019-07-31 16:24:24
1801210357	-112	20	998	2019-07-31 16:24:27
1801210357	-112	16	991	2019-07-31 16:24:30
1801210357	-112	16	998	2019-07-31 16:24:33
1801210357	-108	12	998	2019-07-31 16:24:36
1801210357	-108	20	995	2019-07-31 16:24:39
1801210357	-112	16	998	2019-07-31 16:24:42
1801210357	-108	12	979	2019-07-31 16:24:45
1801210357	-116	12	998	2019-07-31 16:24:48
1801210357	-112	16	995	2019-07-31 16:24:51
